id,Brand,Model,Year,Odometer,Sell_Price,Purchase_Price,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke,Gearbox,Bore (mm),Stroke (mm),Fuel capacity (lts),Fuel system,Fuel control,Cooling system,Transmission type,Dry weight (kg),Wheelbase (mm),Seat height (mm),Front brakes,Rear brakes,Front tire,Rear tire,Front suspension,Rear suspension,Color options
29507,bmw,f 800 r,2010,50000,3790,,Naked bike,3.4,798.0,85.8,86.0,Twin, four-stroke,6-speed,82.0,75.6,16.0,Injection. Electronic intake pipe injection / digital engine management (BMS-KP),,Liquid,Chain,177.0,1520.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"Telescopic fork, Ã˜ 43 mm","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","White/black, white, orange"
30394,bmw,f 800 r,2010,30000,4590,,Naked bike,3.4,798.0,85.8,86.0,Twin, four-stroke,6-speed,82.0,75.6,16.0,Injection. Electronic intake pipe injection / digital engine management (BMS-KP),,Liquid,Chain,177.0,1520.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"Telescopic fork, Ã˜ 43 mm","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","White/black, white, orange"
37608,bmw,f 800 r,2010,40000,4290,,Naked bike,3.4,798.0,85.8,86.0,Twin, four-stroke,6-speed,82.0,75.6,16.0,Injection. Electronic intake pipe injection / digital engine management (BMS-KP),,Liquid,Chain,177.0,1520.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"Telescopic fork, Ã˜ 43 mm","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","White/black, white, orange"
47110,bmw,f 800 r,2010,60000,3590,,Naked bike,3.4,798.0,85.8,86.0,Twin, four-stroke,6-speed,82.0,75.6,16.0,Injection. Electronic intake pipe injection / digital engine management (BMS-KP),,Liquid,Chain,177.0,1520.0,800.0,Double disc,Single disc,120/70-ZR17 ,180/55-ZR17 ,"Telescopic fork, Ã˜ 43 mm","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable (continuously variable) at handwheel, rebound damping adjustable","White/black, white, orange"
22524,bmw,c 400 x,2021,10000,6590,,Scooter,,350.0,34.0,35.0,Single cylinder, four-stroke,Automatic,80.0,69.5,12.8,Injection,Overhead Cams (OHC),Liquid,Chain,193.0,1565.0,775.0,Single disc. 4-piston calipers. ABS.,Single disc. 1-piston calipers. ABS.,120/70-ZR15 ,150/70-ZR14 ,"Telescopic front fork, Ø 35 mm    ","Double aluminum swingarm, double springs struts, adjustable preload","Granite grey metallic, Black storm metallic/Racing blue metallic, Black storm metallic"
47470,bmw,c 400 x,2021,10000,6590,5500.0,Scooter,,350.0,34.0,35.0,Single cylinder, four-stroke,Automatic,80.0,69.5,12.8,Injection,Overhead Cams (OHC),Liquid,Chain,193.0,1565.0,775.0,Single disc. 4-piston calipers. ABS.,Single disc. 1-piston calipers. ABS.,120/70-ZR15 ,150/70-ZR14 ,"Telescopic front fork, Ø 35 mm    ","Double aluminum swingarm, double springs struts, adjustable preload","Granite grey metallic, Black storm metallic/Racing blue metallic, Black storm metallic"
22532,brixton,felsberg 125,2020,10000,2490,,Allround,,124.8,11.1,,Single cylinder, four-stroke,,,,,Injection,,Air,Chain,,,,Single disc,Single disc,,,Telescopic fork,Dual shocks,"Grey, silver, green"
22539,ducati,scrambler classic,2015,10000,5790,,Classic,3.7,803.0,73.8,68.0,V2, four-stroke,6-speed,88.0,66.0,13.5,"Injection. Electronic fuel injection, 50 mm throttle body",Desmodromic valve control,Air,Chain,176.5,1445.0,790.0,Single disc. ABS. Four-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,110/80-ZR18 ,180/55-ZR17 ,Upside down Kayaba 41 mm fork,"Kayaba rear shock, pre-load adjustable",Orange
22558,bmw,r 1250 rt,2019,20000,19190,,Touring,3.9,1254.0,136.0,143.0,Twin, four-stroke,6-speed,102.5,76.0,25.0,"Injection. Digital engine management, electronic intake pipe fuel injection",Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1485.0,690.0,Double disc. ABS,Single disc. ABS,120/70-ZR17 ,180/55-ZR17 ,BMW Motorrad Telelever,BMW Motorrad EVO Paralever,"Carbon Black Metallic, Mars  Red Metallic/Dark Slate Metallic Matte, Alpine White,  719 Blue Planet Metallic,  719 Sparkling Storm Metallic"
48825,bmw,r 1250 rt,2019,10000,19490,,Touring,3.9,1254.0,136.0,143.0,Twin, four-stroke,6-speed,102.5,76.0,25.0,"Injection. Digital engine management, electronic intake pipe fuel injection",Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1485.0,690.0,Double disc. ABS,Single disc. ABS,120/70-ZR17 ,180/55-ZR17 ,BMW Motorrad Telelever,BMW Motorrad EVO Paralever,"Carbon Black Metallic, Mars  Red Metallic/Dark Slate Metallic Matte, Alpine White,  719 Blue Planet Metallic,  719 Sparkling Storm Metallic"
53741,bmw,r 1250 rt,2019,10000,18890,,Touring,3.9,1254.0,136.0,143.0,Twin, four-stroke,6-speed,102.5,76.0,25.0,"Injection. Digital engine management, electronic intake pipe fuel injection",Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1485.0,690.0,Double disc. ABS,Single disc. ABS,120/70-ZR17 ,180/55-ZR17 ,BMW Motorrad Telelever,BMW Motorrad EVO Paralever,"Carbon Black Metallic, Mars  Red Metallic/Dark Slate Metallic Matte, Alpine White,  719 Blue Planet Metallic,  719 Sparkling Storm Metallic"
22559,aprilia,rs 50,2017,20000,2190,,Sport,,50.0,,,Single cylinder, two-stroke,6-speed,40.3,39.0,12.0,Carburettor. Dell´Orto PHBN 16,,Liquid,Chain,119.0,1330.0,845.0,Single disc. Dual-piston calipers.,Single disc,100/90-17 ,130/70-17 ,Inverted fork of Ø41mm.,Mono-shock shock absorber,Black/white/green
22573,suzuki,vanvan 125,2007,20000,2190,,Allround,3.7,125.0,,,Single cylinder, four-stroke,6-speed,57.0,48.8,6.5,Injection,Overhead Cams (OHC),Air,Chain,118.0,1385.0,770.0,Single disc,Expanding brake (drum brake),130/80-M18 ,180/80-M14 ,"Telescopic, coil spring, oil damped","Swingarm type, coil spring, oil damped",
32068,suzuki,vanvan 125,2007,29000,2290,1200.0,Allround,3.7,125.0,,,Single cylinder, four-stroke,6-speed,57.0,48.8,6.5,Injection,Overhead Cams (OHC),Air,Chain,118.0,1385.0,770.0,Single disc,Expanding brake (drum brake),130/80-M18 ,180/80-M14 ,"Telescopic, coil spring, oil damped","Swingarm type, coil spring, oil damped",
46040,suzuki,vanvan 125,2007,60000,1990,,Allround,3.7,125.0,,,Single cylinder, four-stroke,6-speed,57.0,48.8,6.5,Injection,Overhead Cams (OHC),Air,Chain,118.0,1385.0,770.0,Single disc,Expanding brake (drum brake),130/80-M18 ,180/80-M14 ,"Telescopic, coil spring, oil damped","Swingarm type, coil spring, oil damped",
22575,bmw,r 1200 gs,2011,50000,11290,,Enduro / offroad,3.8,1170.0,108.0,120.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,20.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,203.0,1507.0,850.0,Double disc. ABS. Four-piston calipers. ,Single disc. ABS. Two-piston calipers. ,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"White, red, black, gray"
23013,bmw,r 1200 gs,2011,30000,11190,,Enduro / offroad,3.8,1170.0,108.0,120.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,20.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,203.0,1507.0,850.0,Double disc. ABS. Four-piston calipers. ,Single disc. ABS. Two-piston calipers. ,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"White, red, black, gray"
39299,bmw,r 1200 gs,2011,60000,9790,,Enduro / offroad,3.8,1170.0,108.0,120.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,20.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,203.0,1507.0,850.0,Double disc. ABS. Four-piston calipers. ,Single disc. ABS. Two-piston calipers. ,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"White, red, black, gray"
47219,bmw,r 1200 gs,2011,80000,8290,,Enduro / offroad,3.8,1170.0,108.0,120.0,Two cylinder boxer, four-stroke,6-speed,101.0,73.0,20.0,"Injection. Electronic intake pipe injection/BMS-K digital engine management with overrun fuel cut-off, twin spark ignition",Double Overhead Cams/Twin Cam (DOHC),Oil & air,Shaft drive,203.0,1507.0,850.0,Double disc. ABS. Four-piston calipers. ,Single disc. ABS. Two-piston calipers. ,110/80-R19 ,150/70-R17 ,BMW Motorrad Telelever,Cast aluminium single-sided swing arm with BMW Motorrad Paralever,"White, red, black, gray"
22577,bmw,f 900 r,2020,10000,8190,,Sport,3.6,895.0,103.0,92.0,Twin, four-stroke,6-speed,86.0,77.0,13.0,Injection. Electronic injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1521.0,770.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,180/55-ZR17 ,"Upside-down telescopic fork, Ø 43 mm  ","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable, rebound damping adjustable","Red/silver, blue/black, black"
24635,bmw,f 900 r,2020,30000,7890,,Sport,3.6,895.0,103.0,92.0,Twin, four-stroke,6-speed,86.0,77.0,13.0,Injection. Electronic injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1521.0,770.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,180/55-ZR17 ,"Upside-down telescopic fork, Ø 43 mm  ","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable, rebound damping adjustable","Red/silver, blue/black, black"
41239,bmw,f 900 r,2020,20000,7890,,Sport,3.6,895.0,103.0,92.0,Twin, four-stroke,6-speed,86.0,77.0,13.0,Injection. Electronic injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1521.0,770.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,180/55-ZR17 ,"Upside-down telescopic fork, Ø 43 mm  ","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable, rebound damping adjustable","Red/silver, blue/black, black"
45347,bmw,f 900 r,2020,20000,7490,,Sport,3.6,895.0,103.0,92.0,Twin, four-stroke,6-speed,86.0,77.0,13.0,Injection. Electronic injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1521.0,770.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,120/70-ZR17 ,180/55-ZR17 ,"Upside-down telescopic fork, Ø 43 mm  ","Cast aluminium dual swing arm, central spring strut, spring pre-load hydraulically adjustable, rebound damping adjustable","Red/silver, blue/black, black"
22625,suzuki,burgman 125,2017,10000,2890,,Scooter,3.2,125.0,12.4,10.8,Single cylinder, four-stroke,Automatic,57.0,48.8,10.5,Injection,Single Overhead Cams (SOHC),Liquid,Belt,148.0,1465.0,735.0,Single disc,Single disc,110/90-13 ,130/70-12 ,"Telescopic, coil sprung, oil damped","Swingarm type, coilspring, oildamped","Metallic Matt Black, Brilliant White"
34243,suzuki,burgman 125,2017,20000,2790,,Scooter,3.2,125.0,12.4,10.8,Single cylinder, four-stroke,Automatic,57.0,48.8,10.5,Injection,Single Overhead Cams (SOHC),Liquid,Belt,148.0,1465.0,735.0,Single disc,Single disc,110/90-13 ,130/70-12 ,"Telescopic, coil sprung, oil damped","Swingarm type, coilspring, oildamped","Metallic Matt Black, Brilliant White"
45660,suzuki,burgman 125,2017,10000,2790,,Scooter,3.2,125.0,12.4,10.8,Single cylinder, four-stroke,Automatic,57.0,48.8,10.5,Injection,Single Overhead Cams (SOHC),Liquid,Belt,148.0,1465.0,735.0,Single disc,Single disc,110/90-13 ,130/70-12 ,"Telescopic, coil sprung, oil damped","Swingarm type, coilspring, oildamped","Metallic Matt Black, Brilliant White"
45923,suzuki,burgman 125,2017,40000,1990,,Scooter,3.2,125.0,12.4,10.8,Single cylinder, four-stroke,Automatic,57.0,48.8,10.5,Injection,Single Overhead Cams (SOHC),Liquid,Belt,148.0,1465.0,735.0,Single disc,Single disc,110/90-13 ,130/70-12 ,"Telescopic, coil sprung, oil damped","Swingarm type, coilspring, oildamped","Metallic Matt Black, Brilliant White"
22635,bmw,r 1200 gs,2016,60000,12490,,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
24552,bmw,r 1200 gs,2016,40000,12990,,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
26449,bmw,r 1200 gs,2016,3900,15990,13700.0,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
36569,bmw,r 1200 gs,2016,20000,14590,,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
42749,bmw,r 1200 gs,2016,50000,12990,,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
53435,bmw,r 1200 gs,2016,50000,12790,,Enduro / offroad,3.5,1170.0,125.0,125.0,Two cylinder boxer, two-stroke,6-speed,101.0,73.0,20.0,Injection. Electronic intake pipe injection/BMS-K digital engine management with electromotive throttle actuator,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,,1507.0,850.0,Double disc. ABS. Floating discs. Four-piston calipers. ,Single disc. ABS. Floating disc. Two-piston calipers. ,120/70-R19 ,170/60-R17 ,"BMW Motorrad Telelever; stanchion diameter 37 mm, central spring strut",Cast aluminium single swingarm with BMW Motorrad Paralever,"Racing Red, Frozen Dark Blue Metallic, Light White, Black Storm Metallic/Grey"
22702,honda,cb 600 f hornet,2006,11000,3590,,Naked bike,3.9,600.0,95.2,63.0,In-line four, four-stroke,6-speed,65.0,45.2,17.0,Carburettor. 36mm slanted flat-slide CV-type carburettor x 4,,,Chain,178.0,1420.0,790.0,Double disc. Two-piston calipers. ,Single disc. Single-piston caliper. ,120/70-17 ,180/55-17 ,"Telescopic fork, 41 mm","Monoshock, adjustable",
38035,honda,cb 600 f hornet,2006,60000,2390,,Naked bike,3.9,600.0,95.2,63.0,In-line four, four-stroke,6-speed,65.0,45.2,17.0,Carburettor. 36mm slanted flat-slide CV-type carburettor x 4,,,Chain,178.0,1420.0,790.0,Double disc. Two-piston calipers. ,Single disc. Single-piston caliper. ,120/70-17 ,180/55-17 ,"Telescopic fork, 41 mm","Monoshock, adjustable",
39247,honda,cb 600 f hornet,2006,50000,2890,,Naked bike,3.9,600.0,95.2,63.0,In-line four, four-stroke,6-speed,65.0,45.2,17.0,Carburettor. 36mm slanted flat-slide CV-type carburettor x 4,,,Chain,178.0,1420.0,790.0,Double disc. Two-piston calipers. ,Single disc. Single-piston caliper. ,120/70-17 ,180/55-17 ,"Telescopic fork, 41 mm","Monoshock, adjustable",
42463,honda,cb 600 f hornet,2006,10000,2990,,Naked bike,3.9,600.0,95.2,63.0,In-line four, four-stroke,6-speed,65.0,45.2,17.0,Carburettor. 36mm slanted flat-slide CV-type carburettor x 4,,,Chain,178.0,1420.0,790.0,Double disc. Two-piston calipers. ,Single disc. Single-piston caliper. ,120/70-17 ,180/55-17 ,"Telescopic fork, 41 mm","Monoshock, adjustable",
22762,bmw,r 1100 s,2005,80000,3990,,Sport touring,3.7,1085.0,96.6,97.0,Two cylinder boxer, four-stroke,6-speed,99.0,70.5,18.0,"Injection.  Electronic intake pipe injection/digital engine management: Bosch Motronic MA 2.4 with overrun fuel cut-off, twin spark ignition",Single Overhead Cams (SOHC),Oil & air,Shaft drive,208.0,1478.0,800.0,Double disc,Double disc,120/70-ZR17 ,170/60-ZR17 ,BMW Motorrad Telelever,Die-cast aluminium single-sided swinging arm with BMW Motorrad Paralever,
22846,bmw,r 1100 s,2003,80000,3990,,Sport touring,3.8,1085.0,98.0,97.6,Two cylinder boxer, four-stroke,,,,19.0,,,,,229.0,1487.0,800.0,,,,,,,"Gray, Red, Gray/Mandarin, Blue"
22940,keeway,superlight 125,2014,10000,1290,,Custom / cruiser,3.2,124.1,10.5,8.9,Single cylinder, four-stroke,5-speed,56.5,49.5,15.0,Carburettor,Overhead Valves (OHV),Air,Chain,134.0,1440.0,730.0,Single disc,Expanding brake (drum brake),110/90-16 ,130/90-15 ,Telescopic forks,Telescopic coil spring oil damped,Gray
42297,keeway,superlight 125,2014,10000,1590,,Custom / cruiser,3.2,124.1,10.5,8.9,Single cylinder, four-stroke,5-speed,56.5,49.5,15.0,Carburettor,Overhead Valves (OHV),Air,Chain,134.0,1440.0,730.0,Single disc,Expanding brake (drum brake),110/90-16 ,130/90-15 ,Telescopic forks,Telescopic coil spring oil damped,Gray
52661,keeway,superlight 125,2014,30000,1390,,Custom / cruiser,3.2,124.1,10.5,8.9,Single cylinder, four-stroke,5-speed,56.5,49.5,15.0,Carburettor,Overhead Valves (OHV),Air,Chain,134.0,1440.0,730.0,Single disc,Expanding brake (drum brake),110/90-16 ,130/90-15 ,Telescopic forks,Telescopic coil spring oil damped,Gray
22980,kawasaki,versys 1000,2017,60000,8690,,Allround,3.9,1043.0,120.0,102.0,In-line four, four-stroke,6-speed,77.0,56.0,21.0,Injection. 38 mm x 4 with oval sub-throttles,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1520.0,840.0,Double disc. Petal discs. Dual opposed 4-piston caliper,Single disc. Petal disc. Single-piston caliper.,120/70-ZR17 ,180/55-ZR17 ,43 mm inverted fork with stepless,"Horizontal Back-link, gas-charged,","Candy Burnt Orange/Flat Ebony, Candy Lime Green/Metallic Carbon Grey, Metallic Flat Spark Black "
45603,kawasaki,versys 1000,2017,20000,10290,,Allround,3.9,1043.0,120.0,102.0,In-line four, four-stroke,6-speed,77.0,56.0,21.0,Injection. 38 mm x 4 with oval sub-throttles,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,,1520.0,840.0,Double disc. Petal discs. Dual opposed 4-piston caliper,Single disc. Petal disc. Single-piston caliper.,120/70-ZR17 ,180/55-ZR17 ,43 mm inverted fork with stepless,"Horizontal Back-link, gas-charged,","Candy Burnt Orange/Flat Ebony, Candy Lime Green/Metallic Carbon Grey, Metallic Flat Spark Black "
22992,suzuki,burgman 400,2019,30000,4690,,Scooter,3.4,399.0,,,Single cylinder, four-stroke,Automatic,81.0,77.6,13.25,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Belt,,1580.0,755.0,Double disc. ABS ,Single disc. ABS,120/70-M14 ,150/70-M13 ,"Telescopic, coil spring, oil damped","Link type, coil spring, oil damped",	Metallic Matte Stellar Blue
23017,yamaha,x-max 250,2014,40000,2990,,Scooter,3.3,249.8,20.1,21.0,Single cylinder, four-stroke,Automatic,69.0,66.8,11.8,Injection. EFI,Single Overhead Cams (SOHC),Liquid,Belt,,1545.0,785.0,Single disc. Optional ABS,Single disc. Optional ABS,120/70-15 ,140/70-14 ,Telescopic fork,Unit swing,"Black, white, grey"
23021,aprilia,tuono 125,2021,10000,3490,,Naked bike,,124.2,15.0,10.9,Single cylinder, four-stroke,6-speed,58.0,47.0,14.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,129.0,1350.0,810.0,Single disc. ABS. Stainless steel disc with radial 4 piston calliper,Single disc. ABS. Single 30 mm piston,100/80-17 ,130/70-17 ,"Upside down hydraulic fork, 40 mm. ",Asymmetric swingarm with monoshock,"Dark Warrior, Red Hero"
32213,aprilia,tuono 125,2021,10000,4290,,Naked bike,,124.2,15.0,10.9,Single cylinder, four-stroke,6-speed,58.0,47.0,14.5,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,129.0,1350.0,810.0,Single disc. ABS. Stainless steel disc with radial 4 piston calliper,Single disc. ABS. Single 30 mm piston,100/80-17 ,130/70-17 ,"Upside down hydraulic fork, 40 mm. ",Asymmetric swingarm with monoshock,"Dark Warrior, Red Hero"
23058,gasgas,ec 250,2021,10000,7590,,Enduro / offroad,,249.3,,,Single cylinder, two-stroke,6-speed,66.4,72.0,8.5,Injection,,Liquid,Chain,106.2,1480.0,950.0,"Single disc. Wave floating disc, 2-piston caliper","Single disc. Wave disc, 1-piston caliper ",90/90-21 ,140/80-18 ,"WP XPLOR-USD, Ø 48 mm",WP XACT Monoshock with linkage,Red/white 
23072,bmw,f 800 gs adventure,2015,20000,7590,,Enduro / offroad,3.1,798.0,85.0,83.0,Twin, four-stroke,6-speed,82.0,75.6,24.0,"Injection. Electronic fuel injection,BMS-K+ electronic engine management",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,191.0,1578.0,890.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,90/90-21 ,150/70-V17 ,"Upside-down fork, stanchion diameter 43 mm","Wrought aluminium swing-arm, directly hinged WAD central spring strut, hydraulically adjustable suspension height, adjustable rebound damping",Black
23357,bmw,f 800 gs adventure,2015,50000,8490,,Enduro / offroad,3.1,798.0,85.0,83.0,Twin, four-stroke,6-speed,82.0,75.6,24.0,"Injection. Electronic fuel injection,BMS-K+ electronic engine management",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,191.0,1578.0,890.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,90/90-21 ,150/70-V17 ,"Upside-down fork, stanchion diameter 43 mm","Wrought aluminium swing-arm, directly hinged WAD central spring strut, hydraulically adjustable suspension height, adjustable rebound damping",Black
38106,bmw,f 800 gs adventure,2015,60000,7990,,Enduro / offroad,3.1,798.0,85.0,83.0,Twin, four-stroke,6-speed,82.0,75.6,24.0,"Injection. Electronic fuel injection,BMS-K+ electronic engine management",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,191.0,1578.0,890.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,90/90-21 ,150/70-V17 ,"Upside-down fork, stanchion diameter 43 mm","Wrought aluminium swing-arm, directly hinged WAD central spring strut, hydraulically adjustable suspension height, adjustable rebound damping",Black
44820,bmw,f 800 gs adventure,2015,30000,8690,,Enduro / offroad,3.1,798.0,85.0,83.0,Twin, four-stroke,6-speed,82.0,75.6,24.0,"Injection. Electronic fuel injection,BMS-K+ electronic engine management",Double Overhead Cams/Twin Cam (DOHC),Liquid,Chain,191.0,1578.0,890.0,Double disc. ABS. Floating discs. Two-piston calipers. ,Single disc. ABS. Floating disc. Single-piston caliper. ,90/90-21 ,150/70-V17 ,"Upside-down fork, stanchion diameter 43 mm","Wrought aluminium swing-arm, directly hinged WAD central spring strut, hydraulically adjustable suspension height, adjustable rebound damping",Black
23131,kawasaki,zzr 1400,2010,80000,5890,,Sport touring,3.3,1352.0,,154.0,In-line four, four-stroke,6-speed,84.0,61.0,22.0,Injection,Double Overhead Cams/Twin Cam (DOHC),Liquid,Shaft drive,257.0,1460.0,800.0,Double disc. ABS,Single disc. ABS,120/70-ZR17 ,190/50-ZR17 ,"43mm inverted, telescopic fork with adjustable rebound damping and spring preload / 4.4 in.",Tetra-Lever with stepless rebound damping adjustment and remote spring preload adjuster / 5.4 in.,"Black, gray/black"
23167,yamaha,x-max 400,2014,30000,3790,,Scooter,2.7,395.0,31.1,33.8,Single cylinder, four-stroke,Automatic,83.0,73.0,14.0,Injection. EFI,Double Overhead Cams/Twin Cam (DOHC),Liquid,Belt,,1565.0,785.0,Single disc,Single disc,120/70-15 ,150/70-13 ,Telescopic fork,Unit swing,"Black, white, grey"
28304,yamaha,x-max 400,2014,80000,3190,,Scooter,2.7,395.0,31.1,33.8,Single cylinder, four-stroke,Automatic,83.0,73.0,14.0,Injection. EFI,Double Overhead Cams/Twin Cam (DOHC),Liquid,Belt,,1565.0,785.0,Single disc,Single disc,120/70-15 ,150/70-13 ,Telescopic fork,Unit swing,"Black, white, grey"
31677,yamaha,x-max 400,2014,20000,4490,,Scooter,2.7,395.0,31.1,33.8,Single cylinder, four-stroke,Automatic,83.0,73.0,14.0,Injection. EFI,Double Overhead Cams/Twin Cam (DOHC),Liquid,Belt,,1565.0,785.0,Single disc,Single disc,120/70-15 ,150/70-13 ,Telescopic fork,Unit swing,"Black, white, grey"
